datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_7d;internacoes_7d_l;internacoes_7v7
05/03/2021;DRS 10 Piracicaba;254,14;352,86;72,02;1539600;22,92;579;455;27,25
05/03/2021;DRS 11 Presidente Prudente;106,57;116;91,87;752260;15,42;291;267;8,99
05/03/2021;DRS 12 Registro;26;49;53,06;278754;17,58;43;61;-29,51
05/03/2021;DRS 13 Ribeirão Preto;247,29;295,29;83,74;1477530;19,99;498;451;10,42
05/03/2021;DRS 14 São João da Boa Vista;102,29;134,57;76,01;809836;16,62;292;229;27,51
05/03/2021;DRS 15 São José do Rio Preto;349,29;406;86,03;1570421;25,85;664;585;13,5
05/03/2021;DRS 16 Sorocaba;267,57;330,43;80,98;2461760;13,42;581;515;12,82
05/03/2021;DRS 17 Taubaté;301,71;508,57;59,33;2489629;20,43;622;551;12,89
05/03/2021;Estado de São Paulo;7534,57;9601;78,48;44639899;21,51;14987;12413;20,74
06/03/2021;DRS 01 Grande São Paulo;4234,29;5232;80,93;21138247;24,75;8104;6398;26,66
06/03/2021;DRS 02 Araçatuba;86,71;123,57;70,17;764041;16,17;233;180;29,44
06/03/2021;DRS 03 Araraquara;169,57;181,29;93,54;991435;18,29;407;395;3,04
06/03/2021;DRS 04 Baixada Santista;226,43;413,57;54,75;1831884;22,58;412;344;19,77
06/03/2021;DRS 05 Barretos;87,57;103;85,02;425090;24,23;195;179;8,94
06/03/2021;DRS 06 Bauru;265,14;276,43;95,92;1741281;15,88;649;592;9,63
06/03/2021;DRS 07 Campinas;700,57;843;83,1;4562125;18,48;1145;979;16,96
06/03/2021;DRS 08 Franca;83,43;133,29;62,59;696336;19,14;125;132;-5,3
06/03/2021;DRS 09 Marília;179,43;209,57;85,62;1109670;18,89;377;351;7,41
06/03/2021;DRS 10 Piracicaba;265,43;353,57;75,07;1539600;22,97;581;465;24,95
06/03/2021;DRS 11 Presidente Prudente;108,57;116,71;93,03;752260;15,51;287;268;7,09
06/03/2021;DRS 12 Registro;25,57;49;52,18;278754;17,58;49;61;-19,67
06/03/2021;DRS 13 Ribeirão Preto;250,14;296;84,51;1477530;20,03;520;449;15,81
06/03/2021;DRS 14 São João da Boa Vista;107;137,14;78,02;809836;16,93;302;243;24,28
06/03/2021;DRS 15 São José do Rio Preto;353,29;406,57;86,9;1570421;25,89;648;617;5,02
06/03/2021;DRS 16 Sorocaba;273;333,29;81,91;2461760;13,54;591;546;8,24
06/03/2021;DRS 17 Taubaté;309,14;509;60,73;2489629;20,44;631;542;16,42
06/03/2021;Estado de São Paulo;7725,29;9717;79,5;44639899;21,77;15256;12741;19,74
07/03/2021;DRS 01 Grande São Paulo;4351,43;5334,71;81,57;21138247;25,24;8352;6561;27,3
07/03/2021;DRS 02 Araçatuba;89,29;125;71,43;764041;16,36;254;180;41,11
07/03/2021;DRS 03 Araraquara;171,29;182,29;93,97;991435;18,39;403;409;-1,47
07/03/2021;DRS 04 Baixada Santista;234,14;415,71;56,32;1831884;22,69;415;352;17,9
07/03/2021;DRS 05 Barretos;88;102,29;86,03;425090;24,06;188;183;2,73
07/03/2021;DRS 06 Bauru;267,14;278;96,09;1741281;15,97;663;593;11,8
07/03/2021;DRS 07 Campinas;714,43;855;83,56;4562125;18,74;1163;1002;16,07
07/03/2021;DRS 08 Franca;86;133,57;64,39;696336;19,18;137;128;7,03
07/03/2021;DRS 09 Marília;183,86;215,86;85,18;1109670;19,45;382;337;13,35
07/03/2021;DRS 10 Piracicaba;271,29;354;76,64;1539600;22,99;562;479;17,33
07/03/2021;DRS 11 Presidente Prudente;110,43;117,43;94,04;752260;15,61;296;269;10,04
07/03/2021;DRS 12 Registro;25,43;49;51,9;278754;17,58;49;57;-14,04
07/03/2021;DRS 13 Ribeirão Preto;253,14;296,71;85,32;1477530;20,08;546;454;20,26
07/03/2021;DRS 14 São João da Boa Vista;110,29;138;79,92;809836;17,04;310;250;24
07/03/2021;DRS 15 São José do Rio Preto;356,14;407,57;87,38;1570421;25,95;656;629;4,29
07/03/2021;DRS 16 Sorocaba;280,29;336,57;83,28;2461760;13,67;625;542;15,31
07/03/2021;DRS 17 Taubaté;319,57;513,71;62,21;2489629;20,63;653;553;18,08
07/03/2021;Estado de São Paulo;7912,14;9855,43;80,28;44639899;22,08;15654;12978;20,62
08/03/2021;DRS 01 Grande São Paulo;4480,71;5441,57;82,34;21138247;25,74;8601;6830;25,93
08/03/2021;DRS 02 Araçatuba;92,29;126;73,25;764041;16,49;245;202;21,29
08/03/2021;DRS 03 Araraquara;172,14;182;94,58;991435;18,36;405;405;0
08/03/2021;DRS 04 Baixada Santista;244;418,86;58,25;1831884;22,86;430;354;21,47
08/03/2021;DRS 05 Barretos;88,86;101,57;87,49;425090;23,89;188;184;2,17
08/03/2021;DRS 06 Bauru;266,14;277,86;95,78;1741281;15,96;678;582;16,49
08/03/2021;DRS 07 Campinas;732,43;869,86;84,2;4562125;19,07;1181;1003;17,75
08/03/2021;DRS 08 Franca;87;133,86;64,99;696336;19,22;140;118;18,64
08/03/2021;DRS 09 Marília;188,57;217,86;86,56;1109670;19,63;382;339;12,68
08/03/2021;DRS 10 Piracicaba;279,29;356;78,45;1539600;23,12;584;488;19,67
08/03/2021;DRS 11 Presidente Prudente;112,57;118,29;95,16;752260;15,72;291;274;6,2
08/03/2021;DRS 12 Registro;25,29;49;51,61;278754;17,58;52;47;10,64
08/03/2021;DRS 13 Ribeirão Preto;259;299,14;86,58;1477530;20,25;576;464;24,14
08/03/2021;DRS 14 São João da Boa Vista;115;139,86;82,23;809836;17,27;313;251;24,7
08/03/2021;DRS 15 São José do Rio Preto;359,71;408,43;88,07;1570421;26,01;662;664;-0,3
08/03/2021;DRS 16 Sorocaba;286,43;339,43;84,39;2461760;13,79;657;563;16,7
08/03/2021;DRS 17 Taubaté;328,29;515,29;63,71;2489629;20,7;691;560;23,39
08/03/2021;Estado de São Paulo;8117,71;9994,86;81,22;44639899;22,39;16076;13328;20,62
09/03/2021;DRS 01 Grande São Paulo;4626,86;5549,71;83,37;21138247;26,25;8727;7139;22,24
09/03/2021;DRS 02 Araçatuba;95,29;128,43;74,2;764041;16,81;262;192;36,46
09/03/2021;DRS 03 Araraquara;173;183;94,54;991435;18,46;398;409;-2,69
09/03/2021;DRS 04 Baixada Santista;252,57;421,43;59,93;1831884;23,01;467;357;30,81
09/03/2021;DRS 05 Barretos;90,14;101,71;88,62;425090;23,93;192;191;0,52
09/03/2021;DRS 06 Bauru;269;279,43;96,27;1741281;16,05;690;593;16,36
09/03/2021;DRS 07 Campinas;754,14;884,86;85,23;4562125;19,4;1216;1052;15,59
09/03/2021;DRS 08 Franca;90;133,86;67,23;696336;19,22;146;123;18,7
09/03/2021;DRS 09 Marília;193,29;220,14;87,8;1109670;19,84;395;346;14,16
09/03/2021;DRS 10 Piracicaba;285,86;357,14;80,04;1539600;23,2;587;499;17,64
09/03/2021;DRS 11 Presidente Prudente;114,43;119,14;96,05;752260;15,84;310;271;14,39
09/03/2021;DRS 12 Registro;25,57;49;52,18;278754;17,58;61;40;52,5
09/03/2021;DRS 13 Ribeirão Preto;263,43;301,71;87,31;1477530;20,42;586;469;24,95
09/03/2021;DRS 14 São João da Boa Vista;118,43;140,71;84,17;809836;17,38;302;262;15,27
09/03/2021;DRS 15 São José do Rio Preto;366,29;409,57;89,43;1570421;26,08;685;667;2,7
09/03/2021;DRS 16 Sorocaba;292,86;342,43;85,52;2461760;13,91;682;576;18,4
09/03/2021;DRS 17 Taubaté;335,86;519,14;64,7;2489629;20,85;701;586;19,62
09/03/2021;Estado de São Paulo;8347;10141,43;82,31;44639899;22,72;16407;13772;19,13
10/03/2021;DRS 01 Grande São Paulo;4767,57;5655,57;84,3;21138247;26,76;8943;7336;21,91
10/03/2021;DRS 02 Araçatuba;99,43;128,86;77,16;764041;16,87;270;195;38,46
10/03/2021;DRS 03 Araraquara;174,43;183,57;95,02;991435;18,52;408;391;4,35
10/03/2021;DRS 04 Baixada Santista;261;421,14;61,97;1831884;22,99;478;344;38,95
10/03/2021;DRS 05 Barretos;91,57;101,86;89,9;425090;23,96;200;187;6,95
10/03/2021;DRS 06 Bauru;271,57;280,57;96,79;1741281;16,11;703;598;17,56
10/03/2021;DRS 07 Campinas;773,71;899,57;86,01;4562125;19,72;1270;1075;18,14
10/03/2021;DRS 08 Franca;94,43;134;70,47;696336;19,24;157;125;25,6
10/03/2021;DRS 09 Marília;198,29;222,71;89,04;1109670;20,07;409;359;13,93
10/03/2021;DRS 10 Piracicaba;291,43;359,71;81,02;1539600;23,36;575;532;8,08
10/03/2021;DRS 11 Presidente Prudente;115,29;121,29;95,05;752260;16,12;311;280;11,07
10/03/2021;DRS 12 Registro;26,14;49;53,35;278754;17,58;67;42;59,52
10/03/2021;DRS 13 Ribeirão Preto;267,86;304,71;87,91;1477530;20,62;615;467;31,69
10/03/2021;DRS 14 São João da Boa Vista;121,29;141,71;85,59;809836;17,5;285;280;1,79
10/03/2021;DRS 15 São José do Rio Preto;372,57;413;90,21;1570421;26,3;691;670;3,13
10/03/2021;DRS 16 Sorocaba;300,29;346,14;86,75;2461760;14,06;718;579;24,01
10/03/2021;DRS 17 Taubaté;344;522,43;65,85;2489629;20,98;721;585;23,25
10/03/2021;Estado de São Paulo;8570,86;10285,86;83,33;44639899;23,04;16821;14045;19,77
11/03/2021;DRS 01 Grande São Paulo;4922,86;5780;85,17;21138247;27,34;9295;7614;22,08
11/03/2021;DRS 02 Araçatuba;103,57;129,14;80,2;764041;16,9;274;198;38,38
11/03/2021;DRS 03 Araraquara;175,29;184,14;95,19;991435;18,57;403;408;-1,23
11/03/2021;DRS 04 Baixada Santista;265,29;421;63,01;1831884;22,98;467;388;20,36
11/03/2021;DRS 05 Barretos;92,71;101,86;91,02;425090;23,96;202;187;8,02
11/03/2021;DRS 06 Bauru;275,43;283,86;97,03;1741281;16,3;717;598;19,9
11/03/2021;DRS 07 Campinas;793,14;915,29;86,65;4562125;20,06;1315;1089;20,75
11/03/2021;DRS 08 Franca;99,43;135;73,65;696336;19,39;169;124;36,29
11/03/2021;DRS 09 Marília;203,57;225,29;90,36;1109670;20,3;430;358;20,11
11/03/2021;DRS 10 Piracicaba;297,14;363,57;81,73;1539600;23,61;582;550;5,82
11/03/2021;DRS 11 Presidente Prudente;117,14;124;94,47;752260;16,48;313;283;10,6
11/03/2021;DRS 12 Registro;27,14;49;55,39;278754;17,58;68;47;44,68
11/03/2021;DRS 13 Ribeirão Preto;271,29;309;87,8;1477530;20,91;627;473;32,56
11/03/2021;DRS 14 São João da Boa Vista;124;143;86,71;809836;17,66;297;282;5,32
11/03/2021;DRS 15 São José do Rio Preto;379,86;416;91,31;1570421;26,49;679;675;0,59
11/03/2021;DRS 16 Sorocaba;306,43;350,14;87,52;2461760;14,22;755;582;29,73
11/03/2021;DRS 17 Taubaté;350,86;524,43;66,9;2489629;21,06;749;599;25,04
11/03/2021;Estado de São Paulo;8805,14;10454,71;84,22;44639899;23,42;17342;14455;19,97
12/03/2021;DRS 01 Grande São Paulo;5086,86;5906,86;86,12;21138247;27,94;9515;7929;20
12/03/2021;DRS 02 Araçatuba;107,14;128,71;83,24;764041;16,85;273;205;33,17
12/03/2021;DRS 03 Araraquara;174,57;184,29;94,73;991435;18,59;398;423;-5,91
12/03/2021;DRS 04 Baixada Santista;267,57;420,57;63,62;1831884;22,96;478;417;14,63
12/03/2021;DRS 05 Barretos;93,86;101,86;92,15;425090;23,96;197;189;4,23
12/03/2021;DRS 06 Bauru;277,86;287,29;96,72;1741281;16,5;703;629;11,76
12/03/2021;DRS 07 Campinas;811,71;928,14;87,46;4562125;20,34;1337;1126;18,74
12/03/2021;DRS 08 Franca;103,14;136,14;75,76;696336;19,55;179;121;47,93
12/03/2021;DRS 09 Marília;207,43;228,29;90,86;1109670;20,57;430;378;13,76
12/03/2021;DRS 10 Piracicaba;302,29;365,86;82,62;1539600;23,76;598;579;3,28
12/03/2021;DRS 11 Presidente Prudente;118,71;127;93,47;752260;16,88;308;291;5,84
12/03/2021;DRS 12 Registro;28,86;49,14;58,73;278754;17,63;72;43;67,44
12/03/2021;DRS 13 Ribeirão Preto;276;315;87,62;1477530;21,32;633;498;27,11
12/03/2021;DRS 14 São João da Boa Vista;126,29;145,14;87,01;809836;17,92;294;292;0,68
12/03/2021;DRS 15 São José do Rio Preto;385,71;420;91,84;1570421;26,74;695;664;4,67
12/03/2021;DRS 16 Sorocaba;314;355,43;88,34;2461760;14,44;779;581;34,08
12/03/2021;DRS 17 Taubaté;355;526,43;67,44;2489629;21,14;758;622;21,86
12/03/2021;Estado de São Paulo;9037;10626,14;85,04;44639899;23,8;17647;14987;17,75
13/03/2021;DRS 01 Grande São Paulo;5241,14;6026;86,98;21138247;28,51;9787;8104;20,77
13/03/2021;DRS 02 Araçatuba;109;128,29;84,96;764041;16,79;263;233;12,88
13/03/2021;DRS 03 Araraquara;176;185;95,14;991435;18,66;399;407;-1,97
13/03/2021;DRS 04 Baixada Santista;273,29;420,43;65;1831884;22,95;513;412;24,51
13/03/2021;DRS 05 Barretos;94,43;101,57;92,97;425090;23,89;197;195;1,03
13/03/2021;DRS 06 Bauru;279,71;289,86;96,5;1741281;16,65;699;649;7,7
13/03/2021;DRS 07 Campinas;833,14;947,14;87,96;4562125;20,76;1403;1145;22,53
13/03/2021;DRS 08 Franca;106,14;137,29;77,31;696336;19,72;192;125;53,6
13/03/2021;DRS 09 Marília;211,71;231,86;91,31;1109670;20,89;450;377;19,36
13/03/2021;DRS 10 Piracicaba;303,86;367,71;82,64;1539600;23,88;632;581;8,78
13/03/2021;DRS 11 Presidente Prudente;119,57;129,14;92,59;752260;17,17;334;287;16,38
13/03/2021;DRS 12 Registro;30,29;49,14;61,64;278754;17,63;68;49;38,78
13/03/2021;DRS 13 Ribeirão Preto;281,14;321,57;87,43;1477530;21,76;650;520;25
13/03/2021;DRS 14 São João da Boa Vista;126,71;145;87,39;809836;17,9;293;302;-2,98
13/03/2021;DRS 15 São José do Rio Preto;393,86;426,14;92,43;1570421;27,14;715;648;10,34
13/03/2021;DRS 16 Sorocaba;320,57;360,43;88,94;2461760;14,64;787;591;33,16
13/03/2021;DRS 17 Taubaté;366;533,71;68,58;2489629;21,44;811;631;28,53
13/03/2021;Estado de São Paulo;9266,57;10800,29;85,8;44639899;24,19;18193;15256;19,25
14/03/2021;DRS 01 Grande São Paulo;5417,71;6148,71;88,11;21138247;29,09;10026;8352;20,04
14/03/2021;DRS 02 Araçatuba;111,86;132,57;84,38;764041;17,35;263;254;3,54
14/03/2021;DRS 03 Araraquara;177,43;185,43;95,69;991435;18,7;389;403;-3,47
14/03/2021;DRS 04 Baixada Santista;281,71;422,14;66,73;1831884;23,04;555;415;33,73
14/03/2021;DRS 05 Barretos;94,57;101,86;92,84;425090;23,96;205;188;9,04
14/03/2021;DRS 06 Bauru;280;290,57;96,36;1741281;16,69;695;663;4,83
14/03/2021;DRS 07 Campinas;860,43;968,43;88,85;4562125;21,23;1429;1163;22,87
14/03/2021;DRS 08 Franca;107,29;138,14;77,67;696336;19,84;196;137;43,07
14/03/2021;DRS 09 Marília;214,14;229,71;93,22;1109670;20,7;465;382;21,73
14/03/2021;DRS 10 Piracicaba;307,71;369,14;83,36;1539600;23,98;683;562;21,53
14/03/2021;DRS 11 Presidente Prudente;121,57;131,86;92,2;752260;17,53;343;296;15,88
14/03/2021;DRS 12 Registro;32,29;49,29;65,51;278754;17,68;70;49;42,86
14/03/2021;DRS 13 Ribeirão Preto;285,57;327,43;87,22;1477530;22,16;665;546;21,79
14/03/2021;DRS 14 São João da Boa Vista;128,43;146,71;87,54;809836;18,12;294;310;-5,16
14/03/2021;DRS 15 São José do Rio Preto;402,43;434,43;92,63;1570421;27,66;753;656;14,79
14/03/2021;DRS 16 Sorocaba;327,29;365,71;89,49;2461760;14,86;806;625;28,96
14/03/2021;DRS 17 Taubaté;375,86;537,71;69,9;2489629;21,6;817;653;25,11
14/03/2021;Estado de São Paulo;9526,29;10979,86;86,76;44639899;24,6;18654;15654;19,16
15/03/2021;DRS 01 Grande São Paulo;5585;6283,43;88,88;21138247;29,73;10311;8601;19,88
15/03/2021;DRS 02 Araçatuba;115,14;133,86;86,02;764041;17,52;272;245;11,02
15/03/2021;DRS 03 Araraquara;179,71;187,86;95,66;991435;18,95;411;405;1,48
15/03/2021;DRS 04 Baixada Santista;290,43;425,43;68,27;1831884;23,22;591;430;37,44
15/03/2021;DRS 05 Barretos;95,14;102,14;93,15;425090;24,03;206;188;9,57
15/03/2021;DRS 06 Bauru;284,29;294,14;96,65;1741281;16,89;711;678;4,87
15/03/2021;DRS 07 Campinas;885,14;988,14;89,58;4562125;21,66;1467;1181;24,22
15/03/2021;DRS 08 Franca;109,71;138,86;79,01;696336;19,94;201;140;43,57
15/03/2021;DRS 09 Marília;216,71;230,71;93,93;1109670;20,79;488;382;27,75
15/03/2021;DRS 10 Piracicaba;311,43;371,86;83,75;1539600;24,15;675;584;15,58
15/03/2021;DRS 11 Presidente Prudente;124,86;135,43;92,2;752260;18;355;291;21,99
15/03/2021;DRS 12 Registro;33,57;49,29;68,11;278754;17,68;73;52;40,38
15/03/2021;DRS 13 Ribeirão Preto;291;333,14;87,35;1477530;22,55;671;576;16,49
15/03/2021;DRS 14 São João da Boa Vista;129,57;148,71;87,13;809836;18,36;310;313;-0,96
15/03/2021;DRS 15 São José do Rio Preto;411,57;443;92,91;1570421;28,21;750;662;13,29
15/03/2021;DRS 16 Sorocaba;335,29;376,29;89,1;2461760;15,29;802;657;22,07
15/03/2021;DRS 17 Taubaté;385,29;544,71;70,73;2489629;21,88;832;691;20,41
15/03/2021;Estado de São Paulo;9783,86;11187;87,46;44639899;25,06;19126;16076;18,97
16/03/2021;DRS 01 Grande São Paulo;5741;6426;89,34;21138247;30,4;10572;8727;21,14
16/03/2021;DRS 02 Araçatuba;118;132,71;88,92;764041;17,37;273;262;4,2
16/03/2021;DRS 03 Araraquara;181;190,43;95,05;991435;19,21;413;398;3,77
16/03/2021;DRS 04 Baixada Santista;300,29;427,86;70,18;1831884;23,36;616;467;31,91
16/03/2021;DRS 05 Barretos;96,29;102,57;93,88;425090;24,13;211;192;9,9
16/03/2021;DRS 06 Bauru;286,14;295,86;96,71;1741281;16,99;698;690;1,16
16/03/2021;DRS 07 Campinas;906,71;1009,29;89,84;4562125;22,12;1496;1216;23,03
16/03/2021;DRS 08 Franca;112,43;140,57;79,98;696336;20,19;199;146;36,3
16/03/2021;DRS 09 Marília;218;231,29;94,25;1109670;20,84;497;395;25,82
16/03/2021;DRS 10 Piracicaba;318;374,43;84,93;1539600;24,32;706;587;20,27
16/03/2021;DRS 11 Presidente Prudente;127,29;138,29;92,05;752260;18,38;342;310;10,32
16/03/2021;DRS 12 Registro;34,29;49,29;69,57;278754;17,68;72;61;18,03
16/03/2021;DRS 13 Ribeirão Preto;298;339;87,91;1477530;22,94;696;586;18,77
16/03/2021;DRS 14 São João da Boa Vista;130,29;150,14;86,78;809836;18,54;337;302;11,59
16/03/2021;DRS 15 São José do Rio Preto;419,43;451,57;92,88;1570421;28,75;738;685;7,74
16/03/2021;DRS 16 Sorocaba;344,57;383,71;89,8;2461760;15,59;798;682;17,01
16/03/2021;DRS 17 Taubaté;397,57;550;72,29;2489629;22,09;857;701;22,25
16/03/2021;Estado de São Paulo;10029,29;11393;88,03;44639899;25,52;19521;16407;18,98
17/03/2021;DRS 01 Grande São Paulo;5906,71;6582,14;89,74;21138247;31,14;10840;8943;21,21
17/03/2021;DRS 02 Araçatuba;120,57;134,29;89,78;764041;17,58;276;270;2,22
17/03/2021;DRS 03 Araraquara;181,71;193,29;94,01;991435;19,5;409;408;0,25
17/03/2021;DRS 04 Baixada Santista;313;433,86;72,14;1831884;23,68;655;478;37,03
17/03/2021;DRS 05 Barretos;96,86;103;94,04;425090;24,23;210;200;5
17/03/2021;DRS 06 Bauru;288,57;299,29;96,42;1741281;17,19;701;703;-0,28
17/03/2021;DRS 07 Campinas;926,86;1027,86;90,17;4562125;22,53;1565;1270;23,23
17/03/2021;DRS 08 Franca;115;142,14;80,91;696336;20,41;190;157;21,02
17/03/2021;DRS 09 Marília;219;231,71;94,51;1109670;20,88;499;409;22
17/03/2021;DRS 10 Piracicaba;323,86;376,86;85,94;1539600;24,48;700;575;21,74
17/03/2021;DRS 11 Presidente Prudente;130,14;140;92,96;752260;18,61;349;311;12,22
17/03/2021;DRS 12 Registro;34,71;49,29;70,42;278754;17,68;73;67;8,96
17/03/2021;DRS 13 Ribeirão Preto;306,57;345,86;88,64;1477530;23,41;713;615;15,93
17/03/2021;DRS 14 São João da Boa Vista;130,57;150,86;86,55;809836;18,63;364;285;27,72
17/03/2021;DRS 15 São José do Rio Preto;426,86;458,29;93,14;1570421;29,18;756;691;9,41
17/03/2021;DRS 16 Sorocaba;355,14;392,43;90,5;2461760;15,94;798;718;11,14
17/03/2021;DRS 17 Taubaté;413,57;555,57;74,44;2489629;22,32;900;721;24,83
17/03/2021;Estado de São Paulo;10289,71;11616,71;88,58;44639899;26,02;19998;16821;18,89
18/03/2021;DRS 01 Grande São Paulo;6078,14;6742,29;90,15;21138247;31,9;10969;9295;18,01
18/03/2021;DRS 02 Araçatuba;122,86;135,71;90,53;764041;17,76;315;274;14,96
18/03/2021;DRS 03 Araraquara;184;197,14;93,33;991435;19,88;419;403;3,97
18/03/2021;DRS 04 Baixada Santista;328,43;441,71;74,35;1831884;24,11;707;467;51,39
18/03/2021;DRS 05 Barretos;97,57;105;92,92;425090;24,7;200;202;-0,99
18/03/2021;DRS 06 Bauru;289,43;302,29;95,75;1741281;17,36;706;717;-1,53
18/03/2021;DRS 07 Campinas;945,57;1044,43;90,53;4562125;22,89;1636;1315;24,41
18/03/2021;DRS 08 Franca;116,14;142,29;81,62;696336;20,43;185;169;9,47
18/03/2021;DRS 09 Marília;219,29;232,14;94,46;1109670;20,92;508;430;18,14
18/03/2021;DRS 10 Piracicaba;330,14;380;86,88;1539600;24,68;721;582;23,88
18/03/2021;DRS 11 Presidente Prudente;132,29;141,29;93,63;752260;18,78;350;313;11,82
18/03/2021;DRS 12 Registro;35,86;49,29;72,75;278754;17,68;74;68;8,82
18/03/2021;DRS 13 Ribeirão Preto;314,71;350,86;89,7;1477530;23,75;737;627;17,54
18/03/2021;DRS 14 São João da Boa Vista;130,57;151,43;86,22;809836;18,7;378;297;27,27
18/03/2021;DRS 15 São José do Rio Preto;435,14;466,86;93,21;1570421;29,73;801;679;17,97
18/03/2021;DRS 16 Sorocaba;365;400,86;91,05;2461760;16,28;796;755;5,43
18/03/2021;DRS 17 Taubaté;429,43;562,43;76,35;2489629;22,59;926;749;23,63
18/03/2021;Estado de São Paulo;10554,57;11846;89,1;44639899;26,54;20428;17342;17,79
19/03/2021;DRS 01 Grande São Paulo;6246,43;6897,14;90,57;21138247;32,63;11231;9515;18,03
19/03/2021;DRS 02 Araçatuba;125,43;137,43;91,27;764041;17,99;331;273;21,25
19/03/2021;DRS 03 Araraquara;187;199,57;93,7;991435;20,13;419;398;5,28
19/03/2021;DRS 04 Baixada Santista;343,43;450;76,32;1831884;24,56;738;478;54,39
19/03/2021;DRS 05 Barretos;97,86;105,86;92,44;425090;24,9;198;197;0,51
19/03/2021;DRS 06 Bauru;292,86;305,71;95,8;1741281;17,56;717;703;1,99
19/03/2021;DRS 07 Campinas;970,57;1066,14;91,04;4562125;23,37;1685;1337;26,03
19/03/2021;DRS 08 Franca;119;142,43;83,55;696336;20,45;193;179;7,82
19/03/2021;DRS 09 Marília;221;232,57;95,03;1109670;20,96;507;430;17,91
19/03/2021;DRS 10 Piracicaba;338;385,14;87,76;1539600;25,02;739;598;23,58
19/03/2021;DRS 11 Presidente Prudente;135;142,86;94,5;752260;18,99;370;308;20,13
19/03/2021;DRS 12 Registro;37;49,14;75,3;278754;17,63;79;72;9,72
19/03/2021;DRS 13 Ribeirão Preto;321,86;354,71;90,74;1477530;24,01;723;633;14,22
19/03/2021;DRS 14 São João da Boa Vista;132,71;152,14;87,23;809836;18,79;380;294;29,25
19/03/2021;DRS 15 São José do Rio Preto;446,57;478,86;93,26;1570421;30,49;800;695;15,11
19/03/2021;DRS 16 Sorocaba;375,14;408,71;91,79;2461760;16,6;836;779;7,32
19/03/2021;DRS 17 Taubaté;445,71;570,29;78,15;2489629;22,91;961;758;26,78
19/03/2021;Estado de São Paulo;10835,57;12078,71;89,71;44639899;27,06;20907;17647;18,47
20/03/2021;DRS 01 Grande São Paulo;6432,57;7071,57;90,96;21138247;33,45;11636;9787;18,89
20/03/2021;DRS 02 Araçatuba;129,29;140,14;92,26;764041;18,34;331;263;25,86
20/03/2021;DRS 03 Araraquara;189,57;203,14;93,32;991435;20,49;415;399;4,01
20/03/2021;DRS 04 Baixada Santista;355,14;459,14;77,35;1831884;25,06;776;513;51,27
20/03/2021;DRS 05 Barretos;98;106,71;91,84;425090;25,1;200;197;1,52
20/03/2021;DRS 06 Bauru;296;307,43;96,28;1741281;17,66;749;699;7,15
20/03/2021;DRS 07 Campinas;994,43;1082,71;91,85;4562125;23,73;1723;1403;22,81
20/03/2021;DRS 08 Franca;120,29;142,43;84,46;696336;20,45;188;192;-2,08
20/03/2021;DRS 09 Marília;220,43;232,14;94,96;1109670;20,92;528;450;17,33
20/03/2021;DRS 10 Piracicaba;348;389,86;89,26;1539600;25,32;731;632;15,66
20/03/2021;DRS 11 Presidente Prudente;138,57;145,71;95,1;752260;19,37;360;334;7,78
20/03/2021;DRS 12 Registro;38,57;49,14;78,49;278754;17,63;76;68;11,76
20/03/2021;DRS 13 Ribeirão Preto;331;359,57;92,05;1477530;24,34;709;650;9,08
20/03/2021;DRS 14 São João da Boa Vista;134,29;152,57;88,02;809836;18,84;395;293;34,81
20/03/2021;DRS 15 São José do Rio Preto;459,14;490,43;93,62;1570421;31,23;848;715;18,6
20/03/2021;DRS 16 Sorocaba;384,14;416;92,34;2461760;16,9;871;787;10,67
20/03/2021;DRS 17 Taubaté;457,43;574,71;79,59;2489629;23,08;996;811;22,81
20/03/2021;Estado de São Paulo;11126,86;12323,43;90,29;44639899;27,61;21532;18193;18,35
21/03/2021;DRS 01 Grande São Paulo;6594,71;7244,71;91,03;21138247;34,27;11991;10026;19,6
21/03/2021;DRS 02 Araçatuba;132,43;138,57;95,57;764041;18,14;359;263;36,5
21/03/2021;DRS 03 Araraquara;190,71;206,14;92,51;991435;20,79;415;389;6,68
21/03/2021;DRS 04 Baixada Santista;367,57;466,14;78,85;1831884;25,45;813;555;46,49
21/03/2021;DRS 05 Barretos;99;107,14;92,4;425090;25,2;214;205;4,39
21/03/2021;DRS 06 Bauru;299,14;310,86;96,23;1741281;17,85;804;695;15,68
21/03/2021;DRS 07 Campinas;1013,57;1095;92,56;4562125;24;1812;1429;26,8
21/03/2021;DRS 08 Franca;121,86;142,71;85,39;696336;20,49;199;196;1,53
21/03/2021;DRS 09 Marília;221,57;231,86;95,56;1109670;20,89;539;465;15,91
